endosome;NM_011086
endosome;NM_007481
endosome;NM_023647
endosome;NM_133838
endosome;NM_020270
endosome;NM_145530
endosome;NM_009917
endosome;NM_010119
endosome;NM_029561
endosome;NM_007943
endosome;NM_010749
endosome;NM_008857
endosome;NM_011596
endosome;NM_009853
endosome;NM_133715
endosome;NM_019400
endosome;NM_177574
endosome;NM_008974
endosome;NM_011200
endosome;NM_008875
endosome;NM_009713
endosome;NM_019727
endosome;NM_021547
endosome;NM_007455
endosome;NM_026823
endosome;NM_017382
endosome;NM_009593
endosome;NM_009671
endosome;NM_031197
endosome;NM_175406
endosome;NM_175193
endosome;NM_139200
intracellular;NM_025876
intracellular;NM_010295
intracellular;NM_134040
intracellular;NM_153547
intracellular;NM_007437
intracellular;NM_027350
intracellular;NM_019648
intracellular;NM_011532
intracellular;NM_008577
intracellular;NM_008476
intracellular;NM_028873
intracellular;NM_016843
intracellular;NM_008300
intracellular;NM_021788
intracellular;NM_021789
intracellular;NM_016750
intracellular;NM_001001130
intracellular;NM_148948
intracellular;NM_010497
intracellular;NM_177721
intracellular;NM_025482
intracellular;NM_019635
intracellular;NM_016957
intracellular;NM_011545
intracellular;NM_007455
intracellular;NM_025479
intracellular;NM_008482
intracellular;NM_134048
intracellular;NM_025334
intracellular;NM_010178
intracellular;NM_013562
intracellular;NM_025372
intracellular;NM_080848
intracellular;NM_008450
intracellular;NM_016965
intracellular;NM_011418
intracellular;NM_008320
intracellular;NM_007836
intracellular;NM_010187
intracellular;NM_021454
intracellular;NM_145362
intracellular;NM_026081
intracellular;NM_027869
intracellular;NM_181390
intracellular;NM_026993
intracellular;NM_010064
intracellular;NM_011570
intracellular;NM_027871
intracellular;NM_145459
intracellular;NM_008467
intracellular;NM_175193
intracellular;NM_175195
intracellular;NM_007471
intracellular;NM_021465
intracellular;NM_134141
intracellular;NM_025774
intracellular;NM_019553
intracellular;NM_025397
intracellular;NM_019550
intracellular;NM_021536
intracellular;NM_027078
intracellular;NM_027212
intracellular;NM_026641
intracellular;NM_016802
intracellular;NM_027213
intracellular;NM_028063
intracellular;NM_007812
intracellular;NM_016900
intracellular;NM_007818
intracellular;NM_013636
intracellular;NM_013635
intracellular;NM_026764
intracellular;NM_016796
intracellular;NM_025383
intracellular;NM_011200
intracellular;NM_027807
intracellular;NM_026623
intracellular;NM_011203
intracellular;NM_019734
intracellular;NM_019736
intracellular;NM_030612
intracellular;NM_021547
intracellular;NM_021548
intracellular;NM_133907
intracellular;NM_019744
intracellular;NM_013545
intracellular;NM_026823
intracellular;NM_011504
intracellular;NM_026825
