NM_016760;cytoplasm
NM_027450;cytoplasm
NM_013581;cytoplasm
NM_016763;cytoplasm
NM_013580;cytoplasm
NM_019651;cytoplasm
NM_019650;cytoplasm
NM_019655;cytoplasm
NM_019654;cytoplasm
NM_019648;cytoplasm
NM_019647;cytoplasm
NM_173180;cytoplasm
NM_130447;cytoplasm
NM_182939;cytoplasm
NM_011430;cytoplasm
NM_011435;cytoplasm
NM_016753;cytoplasm
NM_016755;cytoplasm
NM_011434;cytoplasm
NM_013595;cytoplasm
NM_013594;cytoplasm
NM_027442;cytoplasm
NM_019640;cytoplasm
NM_019641;cytoplasm
NM_019642;cytoplasm
NM_019635;cytoplasm
NM_019637;cytoplasm
NM_019639;cytoplasm
NM_016747;cytoplasm
NM_027436;cytoplasm
NM_011443;cytoplasm
NM_013587;cytoplasm
NM_016745;cytoplasm
NM_173867;cytoplasm
NM_027475;cytoplasm
NM_016783;cytoplasm
NM_145353;cytoplasm
NM_016785;cytoplasm
NM_175296;cytoplasm
NM_080640;cytoplasm
NM_019632;cytoplasm
NM_080643;cytoplasm
NM_016776;cytoplasm
NM_013556;cytoplasm
NM_016779;cytoplasm
NM_013558;cytoplasm
NM_013559;cytoplasm
NM_145360;cytoplasm
NM_016774;cytoplasm
NM_145362;cytoplasm
NM_027462;cytoplasm
NM_173870;cytoplasm
NM_011428;cytoplasm
NM_130451;cytoplasm
NM_130452;cytoplasm
NM_207708;cytoplasm
NM_130450;cytoplasm
NM_013569;cytoplasm
NM_016769;cytoplasm
NM_011420;cytoplasm
NM_011421;cytoplasm
NM_019699;cytoplasm
NM_013540;cytoplasm
NM_027411;cytoplasm
NM_021537;cytoplasm
NM_013534;cytoplasm
NM_021538;cytoplasm
NM_021535;cytoplasm
NM_021536;cytoplasm
NM_016798;cytoplasm
NM_013539;cytoplasm
NM_013538;cytoplasm
NM_021534;cytoplasm
NM_021531;cytoplasm
NM_021532;cytoplasm
NM_080634;cytoplasm
NM_080633;cytoplasm
NM_019688;cytoplasm
NM_016796;cytoplasm
NM_016795;cytoplasm
NM_016794;cytoplasm
NM_016792;cytoplasm
NM_016791;cytoplasm
NM_019681;cytoplasm
NM_027400;cytoplasm
NM_021546;cytoplasm
NM_021547;cytoplasm
NM_021548;cytoplasm
NM_013545;cytoplasm
NM_011401;cytoplasm
NM_011400;cytoplasm
NM_013543;cytoplasm
NM_016786;cytoplasm
NM_011403;cytoplasm
NM_016787;cytoplasm
NM_019679;cytoplasm
NM_011404;cytoplasm
NM_080639;cytoplasm
NM_138315;cytoplasm
NM_080635;cytoplasm
NM_080636;cytoplasm
NM_019677;cytoplasm
NM_019676;cytoplasm
NM_019674;cytoplasm
NM_019671;cytoplasm
NM_027432;cytoplasm
NM_027430;cytoplasm
NM_182995;cytoplasm
NM_013513;cytoplasm
NM_021557;cytoplasm
NM_013515;cytoplasm
NM_013514;cytoplasm
NM_023697;cytoplasm
NM_019665;cytoplasm
NM_019667;cytoplasm
NM_019666;cytoplasm
NM_019660;cytoplasm
NM_173185;cytoplasm
NM_013520;cytoplasm
NM_021568;cytoplasm
NM_013524;cytoplasm
NM_013529;cytoplasm
NM_013528;cytoplasm
NM_021567;cytoplasm
NM_019657;cytoplasm
NM_019658;cytoplasm
NM_008769;cytoplasm
NM_177382;cytoplasm
NM_177381;cytoplasm
NM_009032;cytoplasm
NM_028500;cytoplasm
NM_018853;cytoplasm
NM_008774;cytoplasm
NM_008776;cytoplasm
NM_009034;cytoplasm
NM_009037;cytoplasm
NM_021500;cytoplasm
NM_177372;cytoplasm
NM_021504;cytoplasm
NM_018854;cytoplasm
NM_021503;cytoplasm
NM_018855;cytoplasm
NM_021502;cytoplasm
NM_177373;cytoplasm
NM_021509;cytoplasm
NM_021507;cytoplasm
NM_026389;cytoplasm
NM_018858;cytoplasm
NM_018859;cytoplasm
NM_026399;cytoplasm
NM_009021;cytoplasm
NM_018864;cytoplasm
NM_026395;cytoplasm
NM_177364;cytoplasm
NM_018861;cytoplasm
NM_008787;cytoplasm
NM_026391;cytoplasm
NM_026390;cytoplasm
NM_009028;cytoplasm
NM_008786;cytoplasm
NM_009027;cytoplasm
NM_008783;cytoplasm
NM_009026;cytoplasm
NM_009023;cytoplasm
NM_021518;cytoplasm
NM_021517;cytoplasm
NM_028514;cytoplasm
NM_021514;cytoplasm
NM_021513;cytoplasm
NM_028513;cytoplasm
NM_021515;cytoplasm
NM_018873;cytoplasm
NM_033149;cytoplasm
NM_177353;cytoplasm
NM_177354;cytoplasm
NM_009053;cytoplasm
NM_009052;cytoplasm
NM_018871;cytoplasm
NM_033144;cytoplasm
NM_008792;cytoplasm
NM_008797;cytoplasm
NM_008799;cytoplasm
NM_021529;cytoplasm
NM_021528;cytoplasm
NM_018876;cytoplasm
NM_021524;cytoplasm
NM_177351;cytoplasm
NM_009040;cytoplasm
NM_018886;cytoplasm
NM_177343;cytoplasm
NM_018883;cytoplasm
NM_018881;cytoplasm
NM_018880;cytoplasm
NM_033134;cytoplasm
NM_009046;cytoplasm
NM_009045;cytoplasm
NM_009049;cytoplasm
NM_018800;cytoplasm
NM_016716;cytoplasm
NM_018802;cytoplasm
NM_029789;cytoplasm
NM_018801;cytoplasm
NM_018804;cytoplasm
NM_145367;cytoplasm
NM_018803;cytoplasm
NM_016712;cytoplasm
NM_181849;cytoplasm
NM_018805;cytoplasm
NM_145365;cytoplasm
NM_181848;cytoplasm
NM_018809;cytoplasm
NM_016719;cytoplasm
NM_016717;cytoplasm
NM_008733;cytoplasm
NM_009078;cytoplasm
NM_020492;cytoplasm
NM_009079;cytoplasm
NM_172310;cytoplasm
NM_029793;cytoplasm
NM_009076;cytoplasm
NM_029792;cytoplasm
NM_029791;cytoplasm
NM_009077;cytoplasm
NM_145370;cytoplasm
NM_009071;cytoplasm
NM_145371;cytoplasm
NM_009072;cytoplasm
NM_016702;cytoplasm
NM_016703;cytoplasm
NM_016705;cytoplasm
NM_018816;cytoplasm
NM_145376;cytoplasm
NM_018815;cytoplasm
NM_181857;cytoplasm
NM_145378;cytoplasm
NM_020493;cytoplasm
NM_016709;cytoplasm
NM_008744;cytoplasm
NM_008743;cytoplasm
NM_008742;cytoplasm
NM_008741;cytoplasm
NM_008740;cytoplasm
