NM_013581;CH 11
NM_007864;CH 11
NM_026191;CH 11
NM_007863;CH 11
NM_144806;CH 11
NM_019650;CH 11
NM_028965;CH 11
NM_139228;CH 11
NM_026197;CH 11
NM_007437;CH 11
NM_007436;CH 11
NM_019653;CH 11
NM_025492;CH 11
NM_026740;CH 11
NM_019647;CH 11
NM_007440;CH 11
NM_011431;CH 11
NM_016759;CH 11
NM_198861;CH 11
NM_198862;CH 11
NM_008300;CH 11
NM_146473;CH 11
NM_007873;CH 11
NM_146470;CH 11
NM_025884;CH 11
NM_011448;CH 11
NM_016958;CH 11
NM_007454;CH 11
NM_019639;CH 11
NM_134189;CH 11
NM_007867;CH 11
NM_016745;CH 11
NM_146468;CH 11
NM_146467;CH 11
NM_007840;CH 11
NM_130858;CH 11
NM_016782;CH 11
NM_177618;CH 11
NM_028710;CH 11
NM_177619;CH 11
NM_030096;CH 11
NM_144823;CH 11
NM_027859;CH 11
NM_144824;CH 11
NM_144826;CH 11
NM_144827;CH 11
NM_144828;CH 11
NM_080643;CH 11
NM_144829;CH 11
NM_080644;CH 11
NM_134158;CH 11
NM_016776;CH 11
NM_008326;CH 11
NM_011410;CH 11
NM_145363;CH 11
NM_027869;CH 11
NM_198637;CH 11
NM_146877;CH 11
NM_146878;CH 11
NM_176965;CH 11
NM_007476;CH 11
NM_013565;CH 11
NM_145355;CH 11
NM_010198;CH 11
NM_130454;CH 11
NM_026154;CH 11
NM_026776;CH 11
NM_027411;CH 11
NM_021536;CH 11
NM_007621;CH 11
NM_016905;CH 11
NM_178309;CH 11
NM_019877;CH 11
NM_020006;CH 11
NM_130881;CH 11
NM_013550;CH 11
NM_020004;CH 11
NM_007625;CH 11
NM_130886;CH 11
NM_007623;CH 11
NM_021547;CH 11
NM_011403;CH 11
NM_019679;CH 11
NM_007413;CH 11
NM_021540;CH 11
NM_011407;CH 11
NM_019883;CH 11
NM_011409;CH 11
NM_033373;CH 11
NM_011408;CH 11
NM_016910;CH 11
NM_148953;CH 11
NM_033374;CH 11
NM_026757;CH 11
NM_025894;CH 11
NM_182996;CH 11
NM_027819;CH 11
NM_027817;CH 11
NM_027427;CH 11
NM_026952;CH 11
NM_176999;CH 11
NM_134114;CH 11
NM_016922;CH 11
NM_019871;CH 11
NM_026185;CH 11
NM_026186;CH 11
NM_010161;CH 11
NM_027421;CH 11
NM_027827;CH 11
NM_028074;CH 11
NM_026949;CH 11
NM_027419;CH 11
NM_007805;CH 11
NM_013529;CH 11
NM_019865;CH 11
NM_007434;CH 11
NM_025404;CH 11
NM_025402;CH 11
NM_008907;CH 11
NM_025400;CH 11
NM_015810;CH 11
NM_028024;CH 11
NM_147220;CH 11
NM_172555;CH 11
NM_172557;CH 11
NM_172558;CH 11
NM_199196;CH 11
NM_147022;CH 11
NM_028777;CH 11
NM_147025;CH 11
NM_147024;CH 11
NM_147219;CH 11
NM_177182;CH 11
NM_008101;CH 11
NM_028019;CH 11
NM_009038;CH 11
NM_008771;CH 11
NM_008502;CH 11
NM_172560;CH 11
NM_008501;CH 11
NM_028207;CH 11
NM_028014;CH 11
NM_172564;CH 11
NM_172562;CH 11
NM_008918;CH 11
NM_172561;CH 11
NM_172567;CH 11
NM_008916;CH 11
NM_008379;CH 11
NM_018854;CH 11
NM_147008;CH 11
NM_147009;CH 11
NM_147006;CH 11
NM_177167;CH 11
NM_147007;CH 11
NM_147004;CH 11
NM_026389;CH 11
NM_008375;CH 11
NM_008374;CH 11
NM_172569;CH 11
NM_147005;CH 11
NM_009021;CH 11
NM_144520;CH 11
NM_199199;CH 11
NM_144521;CH 11
NM_177364;CH 11
NM_145137;CH 11
NM_145136;CH 11
NM_177367;CH 11
NM_018861;CH 11
NM_144526;CH 11
NM_009260;CH 11
NM_009026;CH 11
NM_178743;CH 11
NM_021510;CH 11
NM_139298;CH 11
NM_013761;CH 11
NM_139297;CH 11
NM_021327;CH 11
NM_021329;CH 11
NM_008119;CH 11
NM_172534;CH 11
NM_018873;CH 11
NM_008122;CH 11
NM_009053;CH 11
NM_033144;CH 11
NM_018870;CH 11
NM_009296;CH 11
NM_008390;CH 11
NM_009923;CH 11
NM_025661;CH 11
NM_008399;CH 11
NM_054037;CH 11
NM_172543;CH 11
NM_144544;CH 11
NM_009288;CH 11
NM_008110;CH 11
NM_133769;CH 11
NM_018883;CH 11
NM_009044;CH 11
NM_008117;CH 11
NM_025654;CH 11
NM_025655;CH 11
NM_133767;CH 11
NM_028911;CH 11
NM_025659;CH 11
NM_008949;CH 11
NM_016713;CH 11
NM_029788;CH 11
NM_008341;CH 11
NM_146412;CH 11
NM_018805;CH 11
NM_021347;CH 11
NM_021349;CH 11
NM_028259;CH 11
NM_194341;CH 11
NM_181420;CH 11
NM_025443;CH 11
NM_025444;CH 11
NM_027874;CH 11
NM_197979;CH 11
NM_009078;CH 11
NM_020492;CH 11
NM_008950;CH 11
NM_009076;CH 11
NM_008952;CH 11
NM_009077;CH 11
NM_145373;CH 11
NM_008339;CH 11
NM_145370;CH 11
NM_008143;CH 11
NM_133715;CH 11
NM_007493;CH 11
NM_145377;CH 11
NM_008330;CH 11
NM_016706;CH 11
NM_008744;CH 11
NM_008741;CH 11
NM_008740;CH 11
NM_144831;CH 11
NM_028722;CH 11
NM_144830;CH 11
NM_144832;CH 11
NM_025638;CH 11
NM_080420;CH 11
NM_018822;CH 11
NM_009090;CH 11
NM_198292;CH 11
NM_025426;CH 11
NM_153807;CH 11
NM_133730;CH 11
NM_008750;CH 11
NM_008161;CH 11
NM_027896;CH 11
NM_197959;CH 11
NM_011694;CH 11
NM_022014;CH 11
NM_008163;CH 11
NM_009092;CH 11
NM_008165;CH 11
NM_021372;CH 11
NM_009096;CH 11
NM_178759;CH 11
NM_008355;CH 11
NM_177390;CH 11
NM_008352;CH 11
NM_146443;CH 11
NM_009080;CH 11
NM_021354;CH 11
NM_177394;CH 11
NM_008936;CH 11
NM_008759;CH 11
NM_181411;CH 11
NM_031183;CH 11
NM_028956;CH 11
NM_197943;CH 11
NM_172300;CH 11
NM_009089;CH 11
NM_029600;CH 11
NM_178761;CH 11
NM_178763;CH 11
NM_009083;CH 11
NM_008942;CH 11
NM_139061;CH 11
NM_022009;CH 11
NM_031880;CH 11
NM_009304;CH 11
NM_029031;CH 11
NM_146706;CH 11
NM_146707;CH 11
NM_146708;CH 11
NM_146709;CH 11
NM_013812;CH 11
NM_053273;CH 11
NM_024210;CH 11
NM_144491;CH 11
NM_023372;CH 11
NM_008068;CH 11
NM_025727;CH 11
NM_008996;CH 11
NM_029023;CH 11
NM_031871;CH 11
NM_031878;CH 11
NM_008061;CH 11
NM_011799;CH 11
NM_181071;CH 11
NM_008064;CH 11
NM_011991;CH 11
NM_009598;CH 11
NM_026313;CH 11
NM_023906;CH 11
NM_009324;CH 11
NM_023907;CH 11
NM_008986;CH 11
NM_021283;CH 11
NM_024229;CH 11
NM_008073;CH 11
NM_008722;CH 11
NM_024226;CH 11
NM_009725;CH 11
NM_008070;CH 11
NM_031251;CH 11
NM_197989;CH 11
NM_011786;CH 11
NM_012027;CH 11
NM_197987;CH 11
NM_009734;CH 11
NM_011790;CH 11
NM_012030;CH 11
NM_011190;CH 11
NM_011192;CH 11
NM_026342;CH 11
NM_199200;CH 11
NM_021294;CH 11
NM_146710;CH 11
NM_008088;CH 11
NM_009331;CH 11
NM_009330;CH 11
NM_008711;CH 11
NM_012037;CH 11
NM_009714;CH 11
NM_008081;CH 11
NM_009720;CH 11
NM_008705;CH 11
NM_011971;CH 11
NM_008704;CH 11
NM_008702;CH 11
NM_021286;CH 11
NM_009329;CH 11
NM_009951;CH 11
NM_133667;CH 11
NM_026543;CH 11
NM_144795;CH 11
NM_023324;CH 11
NM_144797;CH 11
NM_009545;CH 11
NM_026551;CH 11
NM_178060;CH 11
NM_009546;CH 11
NM_013851;CH 11
NM_013870;CH 11
NM_011751;CH 11
NM_147065;CH 11
NM_009548;CH 11
NM_023913;CH 11
NM_011758;CH 11
NM_147066;CH 11
NM_026559;CH 11
NM_023113;CH 11
NM_026561;CH 11
NM_029478;CH 11
NM_053245;CH 11
NM_022411;CH 11
NM_145823;CH 11
NM_033217;CH 11
NM_009971;CH 11
NM_145828;CH 11
NM_178035;CH 11
NM_145829;CH 11
NM_145827;CH 11
NM_009567;CH 11
NM_009562;CH 11
NM_138753;CH 11
NM_023146;CH 11
NM_009969;CH 11
NM_009139;CH 11
NM_009965;CH 11
NM_172371;CH 11
NM_010898;CH 11
NM_178440;CH 11
NM_010604;CH 11
NM_010603;CH 11
NM_175563;CH 11
NM_010897;CH 11
NM_019499;CH 11
NM_172791;CH 11
NM_009578;CH 11
NM_172794;CH 11
NM_029727;CH 11
NM_172795;CH 11
NM_172793;CH 11
NM_172570;CH 11
NM_172799;CH 11
NM_173434;CH 11
NM_172796;CH 11
NM_009764;CH 11
NM_172572;CH 11
NM_009761;CH 11
NM_172573;CH 11
NM_053267;CH 11
NM_010477;CH 11
NM_146013;CH 11
NM_010475;CH 11
NM_172948;CH 11
NM_019417;CH 11
NM_029231;CH 11
NM_013625;CH 11
NM_026501;CH 11
NM_027239;CH 11
NM_172945;CH 11
NM_172946;CH 11
NM_172943;CH 11
NM_146004;CH 11
NM_025927;CH 11
NM_172941;CH 11
NM_009783;CH 11
NM_026105;CH 11
NM_026107;CH 11
NM_023158;CH 11
NM_183173;CH 11
NM_133223;CH 11
NM_175543;CH 11
NM_027249;CH 11
NM_019431;CH 11
NM_146909;CH 11
NM_010663;CH 11
NM_010665;CH 11
NM_010666;CH 11
NM_010662;CH 11
NM_025918;CH 11
NM_027260;CH 11
NM_011900;CH 11
NM_009522;CH 11
NM_010458;CH 11
NM_011903;CH 11
NM_026527;CH 11
NM_010659;CH 11
NM_025287;CH 11
NM_019440;CH 11
NM_019819;CH 11
NM_011706;CH 11
NM_019444;CH 11
NM_172133;CH 11
NM_011707;CH 11
NM_146911;CH 11
NM_146276;CH 11
NM_146910;CH 11
NM_010655;CH 11
NM_019818;CH 11
NM_153393;CH 11
NM_010448;CH 11
NM_009536;CH 11
NM_010221;CH 11
NM_026533;CH 11
NM_175334;CH 11
NM_146921;CH 11
NM_010858;CH 11
NM_175332;CH 11
NM_178259;CH 11
NM_170758;CH 11
NM_011367;CH 11
NM_010439;CH 11
NM_176902;CH 11
NM_010430;CH 11
NM_176906;CH 11
NM_080595;CH 11
